,cosine,word_1,word_2,place
1533,0.0,сдвижной окно,особенность сдвижной,chicago_360
1534,0.0,сдвижной окно,посмотреть сверху,chicago_360
1535,0.0,сдвижной окно,свой особенность,chicago_360
1536,0.0,сдвижной окно,сдвижной окно,chicago_360
1537,0.0,сдвижной окно,интересно посмотреть,chicago_360
1538,0.0,сдвижной окно,особенность сдвижной,chicago_360
1539,0.0,сдвижной окно,посмотреть сверху,chicago_360
1540,0.0,сдвижной окно,свой особенность,chicago_360
1541,0.0,сдвижной окно,сдвижной окно,chicago_360
1542,0.0,сдвижной окно,интересно посмотреть,chicago_360
1543,0.0,сдвижной окно,особенность сдвижной,chicago_360
1544,0.0,сдвижной окно,посмотреть сверху,chicago_360
1545,0.0,сдвижной окно,свой особенность,chicago_360
1546,0.0,сдвижной окно,сдвижной окно,chicago_360
1547,0.0,сдвижной окно,интересно посмотреть,chicago_360
1548,0.0,сдвижной окно,особенность сдвижной,chicago_360
1549,0.0,сдвижной окно,посмотреть сверху,chicago_360
1550,0.0,сдвижной окно,свой особенность,chicago_360
1551,0.0,сдвижной окно,сдвижной окно,chicago_360
1552,0.0,сдвижной окно,интересно посмотреть,chicago_360
1553,0.0,сдвижной окно,особенность сдвижной,chicago_360
1554,0.0,сдвижной окно,посмотреть сверху,chicago_360
1555,0.0,сдвижной окно,свой особенность,chicago_360
1556,0.0,сдвижной окно,сдвижной окно,chicago_360
1557,0.0,слишком разрекламировать,сверху впечатлять,chicago_360
1558,0.0,слишком разрекламировать,слишком разрекламировать,chicago_360
1559,0.0,слишком разрекламировать,сверху впечатлять,chicago_360
1560,0.0,слишком разрекламировать,слишком разрекламировать,chicago_360
1561,0.0,слишком расскрутить,слишком расскрутить,chicago_360
1562,0.0,случай панорамный,боязнь противный,chicago_360
1563,0.0,случай панорамный,единственный причина,chicago_360
1564,0.0,случай панорамный,противный случай,chicago_360
1565,0.0,случай панорамный,случай панорамный,chicago_360
1566,0.0,случай панорамный,боязнь противный,chicago_360
1567,0.0,случай панорамный,единственный причина,chicago_360
1568,0.0,случай панорамный,противный случай,chicago_360
1569,0.0,случай панорамный,случай панорамный,chicago_360
1570,0.25456318263001954,случай панорамный,приехать сюда,chicago_360
1571,0.0,случай панорамный,боязнь противный,chicago_360
1572,0.0,случай панорамный,единственный причина,chicago_360
1573,0.0,случай панорамный,противный случай,chicago_360
1574,0.0,случай панорамный,случай панорамный,chicago_360
1575,0.0,случай панорамный,боязнь противный,chicago_360
1576,0.0,случай панорамный,единственный причина,chicago_360
1577,0.0,случай панорамный,противный случай,chicago_360
1578,0.0,случай панорамный,случай панорамный,chicago_360
1579,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1580,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1581,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1582,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1583,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1584,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1585,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1586,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1587,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1588,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1589,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1590,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1591,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1592,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1593,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1594,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1595,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1596,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1597,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1598,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1599,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1600,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1601,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1602,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1603,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1604,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1605,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1606,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1607,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1608,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1609,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1610,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1611,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1612,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1613,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1614,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1615,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1616,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1617,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1618,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1619,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1620,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1621,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1622,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1623,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1624,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1625,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1626,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1627,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1628,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1629,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1630,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1631,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1632,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1633,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1634,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1635,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1636,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1637,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1638,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1639,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1640,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1641,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1642,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1643,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1644,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1645,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1646,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1647,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1648,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1649,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1650,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1651,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1652,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1653,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1654,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1655,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1656,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1657,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1658,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1659,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1660,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1661,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1662,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1663,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1664,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1665,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1666,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1667,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1668,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1669,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1670,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1671,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1672,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1673,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1674,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1675,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1676,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1677,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1678,0.4293895151758048,смотровой площадка,приехать сюда,chicago_360
1679,0.0,смотровой площадка,смотровой площадка,chicago_360
1680,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1681,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1682,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1683,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1684,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1685,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1686,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1687,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1688,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1689,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1690,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1691,0.1439682257015188,смотровой площадка,быстро поднять,chicago_360
1692,0.1439682257015188,смотровой площадка,вдалеке приехать,chicago_360
1693,0.1439682257015188,смотровой площадка,знать ещё,chicago_360
1694,0.1439682257015188,смотровой площадка,лифт смотровой,chicago_360
1695,0.1439682257015188,смотровой площадка,некоторый время,chicago_360
1696,0.1439682257015188,смотровой площадка,площадка довольный,chicago_360
1697,0.1439682257015188,смотровой площадка,площадка некоторый,chicago_360
1698,0.1439682257015188,смотровой площадка,поворотный палуба,chicago_360
1699,0.1439682257015188,смотровой площадка,поэтому знать,chicago_360
1700,0.1439682257015188,смотровой площадка,сюда остаться,chicago_360
1701,0.1439682257015188,смотровой площадка,туда приехать,chicago_360
1702,0.0,стекло большой,большой экстрим,chicago_360
1703,0.0,стекло большой,наклонный окно,chicago_360
1704,0.0,стекло большой,стекло большой,chicago_360
1705,0.0,стекло большой,большой экстрим,chicago_360
1706,0.0,стекло большой,наклонный окно,chicago_360
1707,0.0,стекло большой,стекло большой,chicago_360
1708,0.0,стекло большой,большой экстрим,chicago_360
1709,0.0,стекло большой,наклонный окно,chicago_360
1710,0.0,стекло большой,стекло большой,chicago_360
1711,0.0,сувенирный магазин,сувенирный магазин,chicago_360
1712,0.0,сюда остаться,быстро поднять,chicago_360
1713,0.0,сюда остаться,вдалеке приехать,chicago_360
1714,0.0,сюда остаться,знать ещё,chicago_360
1715,0.0,сюда остаться,лифт смотровой,chicago_360
1716,0.0,сюда остаться,некоторый время,chicago_360
1717,0.0,сюда остаться,площадка довольный,chicago_360
1718,0.0,сюда остаться,площадка некоторый,chicago_360
1719,0.0,сюда остаться,поворотный палуба,chicago_360
1720,0.0,сюда остаться,поэтому знать,chicago_360
1721,0.0,сюда остаться,сюда остаться,chicago_360
1722,0.0,сюда остаться,туда приехать,chicago_360
1723,0.0,сюда остаться,быстро поднять,chicago_360
1724,0.0,сюда остаться,вдалеке приехать,chicago_360
1725,0.0,сюда остаться,знать ещё,chicago_360
1726,0.0,сюда остаться,лифт смотровой,chicago_360
1727,0.0,сюда остаться,некоторый время,chicago_360
1728,0.0,сюда остаться,площадка довольный,chicago_360
1729,0.0,сюда остаться,площадка некоторый,chicago_360
1730,0.0,сюда остаться,поворотный палуба,chicago_360
1731,0.0,сюда остаться,поэтому знать,chicago_360
1732,0.0,сюда остаться,сюда остаться,chicago_360
1733,0.0,сюда остаться,туда приехать,chicago_360
1734,0.0,сюда остаться,быстро поднять,chicago_360
1735,0.0,сюда остаться,вдалеке приехать,chicago_360
1736,0.0,сюда остаться,знать ещё,chicago_360
1737,0.0,сюда остаться,лифт смотровой,chicago_360
1738,0.0,сюда остаться,некоторый время,chicago_360
1739,0.0,сюда остаться,площадка довольный,chicago_360
1740,0.0,сюда остаться,площадка некоторый,chicago_360
1741,0.0,сюда остаться,поворотный палуба,chicago_360
1742,0.0,сюда остаться,поэтому знать,chicago_360
1743,0.0,сюда остаться,сюда остаться,chicago_360
1744,0.0,сюда остаться,туда приехать,chicago_360
1745,0.0,сюда остаться,быстро поднять,chicago_360
1746,0.0,сюда остаться,вдалеке приехать,chicago_360
1747,0.0,сюда остаться,знать ещё,chicago_360
1748,0.0,сюда остаться,лифт смотровой,chicago_360
1749,0.0,сюда остаться,некоторый время,chicago_360
1750,0.0,сюда остаться,площадка довольный,chicago_360
1751,0.0,сюда остаться,площадка некоторый,chicago_360
1752,0.0,сюда остаться,поворотный палуба,chicago_360
1753,0.0,сюда остаться,поэтому знать,chicago_360
1754,0.0,сюда остаться,сюда остаться,chicago_360
1755,0.0,сюда остаться,туда приехать,chicago_360
1756,0.0,сюда остаться,быстро поднять,chicago_360
1757,0.0,сюда остаться,вдалеке приехать,chicago_360
1758,0.0,сюда остаться,знать ещё,chicago_360
1759,0.0,сюда остаться,лифт смотровой,chicago_360
1760,0.0,сюда остаться,некоторый время,chicago_360
1761,0.0,сюда остаться,площадка довольный,chicago_360
1762,0.0,сюда остаться,площадка некоторый,chicago_360
1763,0.0,сюда остаться,поворотный палуба,chicago_360
1764,0.0,сюда остаться,поэтому знать,chicago_360
1765,0.0,сюда остаться,сюда остаться,chicago_360
1766,0.0,сюда остаться,туда приехать,chicago_360
1767,0.0,сюда остаться,быстро поднять,chicago_360
1768,0.0,сюда остаться,вдалеке приехать,chicago_360
1769,0.0,сюда остаться,знать ещё,chicago_360
1770,0.0,сюда остаться,лифт смотровой,chicago_360
1771,0.0,сюда остаться,некоторый время,chicago_360
1772,0.0,сюда остаться,площадка довольный,chicago_360
1773,0.0,сюда остаться,площадка некоторый,chicago_360
1774,0.0,сюда остаться,поворотный палуба,chicago_360
1775,0.0,сюда остаться,поэтому знать,chicago_360
1776,0.0,сюда остаться,сюда остаться,chicago_360
1777,0.0,сюда остаться,туда приехать,chicago_360
1778,0.0,сюда остаться,быстро поднять,chicago_360
1779,0.0,сюда остаться,вдалеке приехать,chicago_360
1780,0.0,сюда остаться,знать ещё,chicago_360
1781,0.0,сюда остаться,лифт смотровой,chicago_360
1782,0.0,сюда остаться,некоторый время,chicago_360
1783,0.0,сюда остаться,площадка довольный,chicago_360
1784,0.0,сюда остаться,площадка некоторый,chicago_360
1785,0.0,сюда остаться,поворотный палуба,chicago_360
1786,0.0,сюда остаться,поэтому знать,chicago_360
1787,0.0,сюда остаться,сюда остаться,chicago_360
1788,0.0,сюда остаться,туда приехать,chicago_360
1789,0.0,сюда остаться,быстро поднять,chicago_360
1790,0.0,сюда остаться,вдалеке приехать,chicago_360
1791,0.0,сюда остаться,знать ещё,chicago_360
1792,0.0,сюда остаться,лифт смотровой,chicago_360
1793,0.0,сюда остаться,некоторый время,chicago_360
1794,0.0,сюда остаться,площадка довольный,chicago_360
1795,0.0,сюда остаться,площадка некоторый,chicago_360
1796,0.0,сюда остаться,поворотный палуба,chicago_360
1797,0.0,сюда остаться,поэтому знать,chicago_360
1798,0.0,сюда остаться,сюда остаться,chicago_360
1799,0.0,сюда остаться,туда приехать,chicago_360
1800,0.0,сюда остаться,быстро поднять,chicago_360
1801,0.0,сюда остаться,вдалеке приехать,chicago_360
1802,0.0,сюда остаться,знать ещё,chicago_360
1803,0.0,сюда остаться,лифт смотровой,chicago_360
1804,0.0,сюда остаться,некоторый время,chicago_360
1805,0.0,сюда остаться,площадка довольный,chicago_360
1806,0.0,сюда остаться,площадка некоторый,chicago_360
1807,0.0,сюда остаться,поворотный палуба,chicago_360
1808,0.0,сюда остаться,поэтому знать,chicago_360
1809,0.0,сюда остаться,сюда остаться,chicago_360
1810,0.0,сюда остаться,туда приехать,chicago_360
1811,0.333423709310544,сюда остаться,приехать сюда,chicago_360
1812,0.1439682257015188,сюда остаться,смотровой площадка,chicago_360
1813,0.0,сюда остаться,быстро поднять,chicago_360
1814,0.0,сюда остаться,вдалеке приехать,chicago_360
1815,0.0,сюда остаться,знать ещё,chicago_360
1816,0.0,сюда остаться,лифт смотровой,chicago_360
1817,0.0,сюда остаться,некоторый время,chicago_360
1818,0.0,сюда остаться,площадка довольный,chicago_360
1819,0.0,сюда остаться,площадка некоторый,chicago_360
1820,0.0,сюда остаться,поворотный палуба,chicago_360
1821,0.0,сюда остаться,поэтому знать,chicago_360
1822,0.0,сюда остаться,сюда остаться,chicago_360
1823,0.0,сюда остаться,туда приехать,chicago_360
1824,0.0,сюда остаться,быстро поднять,chicago_360
1825,0.0,сюда остаться,вдалеке приехать,chicago_360
1826,0.0,сюда остаться,знать ещё,chicago_360
1827,0.0,сюда остаться,лифт смотровой,chicago_360
1828,0.0,сюда остаться,некоторый время,chicago_360
1829,0.0,сюда остаться,площадка довольный,chicago_360
1830,0.0,сюда остаться,площадка некоторый,chicago_360
1831,0.0,сюда остаться,поворотный палуба,chicago_360
1832,0.0,сюда остаться,поэтому знать,chicago_360
1833,0.0,сюда остаться,сюда остаться,chicago_360
1834,0.0,сюда остаться,туда приехать,chicago_360
1835,0.0,точно видеть,осознавать сколько,chicago_360
1836,0.0,точно видеть,точно видеть,chicago_360
1837,0.0,точно видеть,чикагский боб,chicago_360
1838,0.0,точно видеть,осознавать сколько,chicago_360
1839,0.0,точно видеть,точно видеть,chicago_360
1840,0.0,точно видеть,чикагский боб,chicago_360
1841,0.0,точно видеть,осознавать сколько,chicago_360
1842,0.0,точно видеть,точно видеть,chicago_360
1843,0.0,точно видеть,чикагский боб,chicago_360
1844,0.0,туда приехать,быстро поднять,chicago_360
1845,0.0,туда приехать,вдалеке приехать,chicago_360
1846,0.0,туда приехать,знать ещё,chicago_360
1847,0.0,туда приехать,лифт смотровой,chicago_360
1848,0.0,туда приехать,некоторый время,chicago_360
1849,0.0,туда приехать,площадка довольный,chicago_360
1850,0.0,туда приехать,площадка некоторый,chicago_360
1851,0.0,туда приехать,поворотный палуба,chicago_360
1852,0.0,туда приехать,поэтому знать,chicago_360
1853,0.0,туда приехать,сюда остаться,chicago_360
1854,0.0,туда приехать,туда приехать,chicago_360
1855,0.0,туда приехать,быстро поднять,chicago_360
1856,0.0,туда приехать,вдалеке приехать,chicago_360
1857,0.0,туда приехать,знать ещё,chicago_360
1858,0.0,туда приехать,лифт смотровой,chicago_360
1859,0.0,туда приехать,некоторый время,chicago_360
1860,0.0,туда приехать,площадка довольный,chicago_360
1861,0.0,туда приехать,площадка некоторый,chicago_360
1862,0.0,туда приехать,поворотный палуба,chicago_360
1863,0.0,туда приехать,поэтому знать,chicago_360
1864,0.0,туда приехать,сюда остаться,chicago_360
1865,0.0,туда приехать,туда приехать,chicago_360
1866,0.0,туда приехать,быстро поднять,chicago_360
1867,0.0,туда приехать,вдалеке приехать,chicago_360
1868,0.0,туда приехать,знать ещё,chicago_360
1869,0.0,туда приехать,лифт смотровой,chicago_360
1870,0.0,туда приехать,некоторый время,chicago_360
1871,0.0,туда приехать,площадка довольный,chicago_360
1872,0.0,туда приехать,площадка некоторый,chicago_360
1873,0.0,туда приехать,поворотный палуба,chicago_360
1874,0.0,туда приехать,поэтому знать,chicago_360
1875,0.0,туда приехать,сюда остаться,chicago_360
1876,0.0,туда приехать,туда приехать,chicago_360
1877,0.0,туда приехать,быстро поднять,chicago_360
1878,0.0,туда приехать,вдалеке приехать,chicago_360
1879,0.0,туда приехать,знать ещё,chicago_360
1880,0.0,туда приехать,лифт смотровой,chicago_360
1881,0.0,туда приехать,некоторый время,chicago_360
1882,0.0,туда приехать,площадка довольный,chicago_360
1883,0.0,туда приехать,площадка некоторый,chicago_360
1884,0.0,туда приехать,поворотный палуба,chicago_360
1885,0.0,туда приехать,поэтому знать,chicago_360
1886,0.0,туда приехать,сюда остаться,chicago_360
1887,0.0,туда приехать,туда приехать,chicago_360
1888,0.0,туда приехать,быстро поднять,chicago_360
1889,0.0,туда приехать,вдалеке приехать,chicago_360
1890,0.0,туда приехать,знать ещё,chicago_360
1891,0.0,туда приехать,лифт смотровой,chicago_360
1892,0.0,туда приехать,некоторый время,chicago_360
1893,0.0,туда приехать,площадка довольный,chicago_360
1894,0.0,туда приехать,площадка некоторый,chicago_360
1895,0.0,туда приехать,поворотный палуба,chicago_360
1896,0.0,туда приехать,поэтому знать,chicago_360
1897,0.0,туда приехать,сюда остаться,chicago_360
1898,0.0,туда приехать,туда приехать,chicago_360
1899,0.0,туда приехать,быстро поднять,chicago_360
1900,0.0,туда приехать,вдалеке приехать,chicago_360
1901,0.0,туда приехать,знать ещё,chicago_360
1902,0.0,туда приехать,лифт смотровой,chicago_360
1903,0.0,туда приехать,некоторый время,chicago_360
1904,0.0,туда приехать,площадка довольный,chicago_360
1905,0.0,туда приехать,площадка некоторый,chicago_360
1906,0.0,туда приехать,поворотный палуба,chicago_360
1907,0.0,туда приехать,поэтому знать,chicago_360
1908,0.0,туда приехать,сюда остаться,chicago_360
1909,0.0,туда приехать,туда приехать,chicago_360
1910,0.0,туда приехать,быстро поднять,chicago_360
1911,0.0,туда приехать,вдалеке приехать,chicago_360
1912,0.0,туда приехать,знать ещё,chicago_360
1913,0.0,туда приехать,лифт смотровой,chicago_360
1914,0.0,туда приехать,некоторый время,chicago_360
1915,0.0,туда приехать,площадка довольный,chicago_360
1916,0.0,туда приехать,площадка некоторый,chicago_360
1917,0.0,туда приехать,поворотный палуба,chicago_360
1918,0.0,туда приехать,поэтому знать,chicago_360
1919,0.0,туда приехать,сюда остаться,chicago_360
1920,0.0,туда приехать,туда приехать,chicago_360
1921,0.0,туда приехать,быстро поднять,chicago_360
1922,0.0,туда приехать,вдалеке приехать,chicago_360
1923,0.0,туда приехать,знать ещё,chicago_360
1924,0.0,туда приехать,лифт смотровой,chicago_360
1925,0.0,туда приехать,некоторый время,chicago_360
1926,0.0,туда приехать,площадка довольный,chicago_360
1927,0.0,туда приехать,площадка некоторый,chicago_360
1928,0.0,туда приехать,поворотный палуба,chicago_360
1929,0.0,туда приехать,поэтому знать,chicago_360
1930,0.0,туда приехать,сюда остаться,chicago_360
1931,0.0,туда приехать,туда приехать,chicago_360
1932,0.0,туда приехать,быстро поднять,chicago_360
1933,0.0,туда приехать,вдалеке приехать,chicago_360
1934,0.0,туда приехать,знать ещё,chicago_360
1935,0.0,туда приехать,лифт смотровой,chicago_360
1936,0.0,туда приехать,некоторый время,chicago_360
1937,0.0,туда приехать,площадка довольный,chicago_360
1938,0.0,туда приехать,площадка некоторый,chicago_360
1939,0.0,туда приехать,поворотный палуба,chicago_360
1940,0.0,туда приехать,поэтому знать,chicago_360
1941,0.0,туда приехать,сюда остаться,chicago_360
1942,0.0,туда приехать,туда приехать,chicago_360
1943,0.333423709310544,туда приехать,приехать сюда,chicago_360
1944,0.1439682257015188,туда приехать,смотровой площадка,chicago_360
1945,0.0,туда приехать,быстро поднять,chicago_360
1946,0.0,туда приехать,вдалеке приехать,chicago_360
1947,0.0,туда приехать,знать ещё,chicago_360
1948,0.0,туда приехать,лифт смотровой,chicago_360
1949,0.0,туда приехать,некоторый время,chicago_360
1950,0.0,туда приехать,площадка довольный,chicago_360
1951,0.0,туда приехать,площадка некоторый,chicago_360
1952,0.0,туда приехать,поворотный палуба,chicago_360
1953,0.0,туда приехать,поэтому знать,chicago_360
1954,0.0,туда приехать,сюда остаться,chicago_360
1955,0.0,туда приехать,туда приехать,chicago_360
1956,0.0,туда приехать,быстро поднять,chicago_360
1957,0.0,туда приехать,вдалеке приехать,chicago_360
1958,0.0,туда приехать,знать ещё,chicago_360
1959,0.0,туда приехать,лифт смотровой,chicago_360
1960,0.0,туда приехать,некоторый время,chicago_360
1961,0.0,туда приехать,площадка довольный,chicago_360
1962,0.0,туда приехать,площадка некоторый,chicago_360
1963,0.0,туда приехать,поворотный палуба,chicago_360
1964,0.0,туда приехать,поэтому знать,chicago_360
1965,0.0,туда приехать,сюда остаться,chicago_360
1966,0.0,туда приехать,туда приехать,chicago_360
1967,0.0,хороший площадка,именитый уллис,chicago_360
1968,0.0,хороший площадка,площадка именитый,chicago_360
1969,0.0,хороший площадка,правильно выбрать,chicago_360
1970,0.0,хороший площадка,хороший площадка,chicago_360
1971,0.0,хороший площадка,именитый уллис,chicago_360
1972,0.0,хороший площадка,площадка именитый,chicago_360
1973,0.0,хороший площадка,правильно выбрать,chicago_360
1974,0.0,хороший площадка,хороший площадка,chicago_360
1975,0.0,хороший площадка,именитый уллис,chicago_360
1976,0.0,хороший площадка,площадка именитый,chicago_360
1977,0.0,хороший площадка,правильно выбрать,chicago_360
1978,0.0,хороший площадка,хороший площадка,chicago_360
1979,0.0,хороший площадка,именитый уллис,chicago_360
1980,0.0,хороший площадка,площадка именитый,chicago_360
1981,0.0,хороший площадка,правильно выбрать,chicago_360
1982,0.0,хороший площадка,хороший площадка,chicago_360
1983,0.0,чикагский боб,осознавать сколько,chicago_360
1984,0.0,чикагский боб,точно видеть,chicago_360
1985,0.0,чикагский боб,чикагский боб,chicago_360
1986,0.0,чикагский боб,осознавать сколько,chicago_360
1987,0.0,чикагский боб,точно видеть,chicago_360
1988,0.0,чикагский боб,чикагский боб,chicago_360
1989,0.0,чикагский боб,осознавать сколько,chicago_360
1990,0.0,чикагский боб,точно видеть,chicago_360
1991,0.0,чикагский боб,чикагский боб,chicago_360
